ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,67,44468,44446,5,1,16,0,0,24,2,2,1,6,0,0,4
0,17,7376,7373,0,0,3,0,0,8,0,0,0,1,0,0,4
0,96,52311,52284,8,1,18,0,0,30,1,0,1,13,0,0,4
0,93,71679,71636,17,6,20,0,0,51,4,1,6,10,0,0,4
0,16,26239,26217,7,1,13,1,0,15,2,2,1,5,1,0,4
0,68,16922,16910,1,1,10,0,0,9,1,0,1,6,0,0,4
0,39,34587,34570,3,0,14,0,0,17,2,0,0,8,0,0,4
0,61,45356,45331,8,5,12,0,0,21,1,1,5,9,0,0,4
0,41,70887,70851,9,1,24,2,0,38,2,2,1,13,2,0,4
0,80,57677,57647,7,4,19,0,0,28,4,0,4,7,0,0,4
0,56,41542,41531,2,2,7,0,0,32,2,0,2,2,0,0,4
0,75,15544,15535,4,0,5,0,0,11,1,2,0,3,0,0,4
0,29,19999,19991,3,0,5,0,0,13,0,1,0,2,0,0,4
0,92,23863,23843,6,1,12,1,0,15,4,2,1,5,1,0,4
0,8,48825,48804,3,1,17,0,0,35,3,0,1,7,0,0,4
0,40,62190,62161,9,2,18,0,0,32,3,0,2,9,0,0,4
0,60,40173,40149,7,1,15,1,0,23,4,1,1,8,1,0,4
0,81,32836,32823,1,1,11,0,0,18,1,0,1,6,0,0,4
0,20,70992,70946,12,5,28,1,0,31,5,1,5,13,1,0,4
0,47,90160,90111,16,4,28,1,0,52,5,1,4,15,1,0,4
0,24,42737,42708,10,1,17,1,0,18,2,0,1,10,1,0,4
0,31,46706,46689,7,0,10,0,0,30,2,0,0,6,0,0,4
0,97,33930,33908,8,1,12,1,0,23,0,0,1,7,1,0,4
0,63,96055,95998,20,2,32,3,0,48,6,2,2,23,3,0,4
0,83,73952,73916,12,1,22,1,0,44,1,3,1,13,1,0,4
0,76,58868,58845,6,3,14,0,0,34,0,1,3,9,0,0,4
0,0,58885,58860,4,5,16,0,0,36,1,1,5,9,0,0,4
0,77,41380,41359,7,1,12,1,0,23,3,0,1,6,1,0,4
0,1,49742,49712,6,3,20,1,0,25,4,0,3,8,1,0,4
0,88,33056,33042,3,1,10,0,0,25,1,0,1,7,0,0,4
0,21,47095,47069,7,4,12,3,0,19,3,1,4,7,3,0,4
0,10,73850,73820,9,4,16,1,0,39,2,3,4,8,1,0,4
0,72,38752,38724,10,1,16,1,0,20,3,1,1,9,1,0,4
0,54,105940,105881,15,4,39,1,0,50,4,0,4,25,1,0,4
0,85,40320,40297,4,1,16,2,0,37,8,0,1,9,2,0,4
0,65,36717,36701,6,0,9,1,0,21,2,0,0,4,1,0,4
0,38,67388,67362,7,1,18,0,0,26,1,0,1,14,0,0,4
0,33,57106,57070,6,3,26,1,0,35,2,0,3,12,1,0,4
0,44,25106,25093,5,0,8,0,0,12,3,0,0,2,0,0,4
0,73,52018,51987,4,4,20,3,0,19,2,0,4,15,3,0,4
0,6,38645,38628,4,0,11,2,0,14,0,0,0,7,2,0,4
0,74,57846,57809,8,3,25,1,0,34,2,1,3,12,1,0,4
0,53,28492,28480,6,0,6,0,0,16,0,0,0,3,0,0,4
0,95,42686,42671,4,0,11,0,0,22,1,0,0,4,0,0,4
0,14,54712,54676,12,2,20,2,0,28,4,0,2,8,2,0,4
0,57,41663,41648,3,1,11,0,0,29,2,0,1,7,0,0,4
0,52,17540,17532,1,0,6,1,0,10,4,0,0,3,1,0,4
0,70,49044,49013,8,3,20,0,0,30,5,0,3,6,0,0,4
0,25,74284,74244,12,4,23,1,0,33,1,2,4,12,1,0,4
0,45,48557,48535,7,5,9,1,0,38,1,1,5,5,1,0,4
0,15,87179,87120,16,2,39,2,0,50,6,1,2,17,2,0,4
0,87,20689,20680,3,0,6,0,0,10,0,0,0,5,0,0,4
0,62,49817,49794,6,1,14,2,0,27,0,1,1,8,2,0,4
0,58,47132,47108,3,2,15,4,0,19,2,0,2,3,4,0,4
0,43,16864,16855,1,0,7,1,0,5,2,0,0,3,1,0,4
0,26,52701,52682,4,2,12,1,0,30,1,0,2,6,1,0,4
0,2,59433,59406,7,2,17,1,0,34,0,2,2,10,1,0,4
0,12,25058,25039,5,2,12,0,0,15,2,1,2,7,0,0,4
0,99,78688,78650,8,2,24,4,0,47,6,2,2,15,4,0,4
0,59,47372,47346,6,1,18,1,0,29,5,1,1,7,1,0,4
0,30,32974,32956,3,1,14,0,0,24,2,0,1,8,0,0,4
0,37,109875,109819,16,3,36,1,0,74,7,4,3,19,1,0,4
0,49,37622,37610,4,0,8,0,0,10,0,0,0,7,0,0,4
0,91,56416,56393,9,1,13,0,0,34,5,0,1,1,0,0,4
0,78,25433,25425,1,0,7,0,0,11,0,1,0,2,0,0,4
0,22,56112,56082,8,2,20,0,0,30,1,1,2,7,0,0,4
0,19,85112,85065,11,2,31,3,0,38,2,1,2,14,3,0,4
0,98,30355,30340,4,1,10,0,0,14,1,1,1,4,0,0,4
0,9,70033,69998,10,5,18,2,0,31,1,2,5,9,2,0,4
0,27,55747,55730,5,0,10,2,0,50,4,0,0,3,2,0,4
0,46,32353,32334,4,1,12,2,0,12,1,0,1,8,2,0,4
0,84,71555,71516,10,2,27,0,0,40,3,0,2,11,0,0,4
0,32,70138,70101,14,2,21,0,0,47,2,2,2,11,0,0,4
0,35,12645,12637,2,0,6,0,0,8,0,1,0,1,0,0,4
0,4,77935,77890,15,0,30,0,0,47,5,1,0,13,0,0,4
0,55,47078,47061,5,1,11,0,0,34,2,0,1,4,0,0,4
0,18,69225,69197,8,3,16,1,0,36,1,1,3,9,1,0,4
0,69,53166,53144,6,3,12,1,0,32,3,0,3,5,1,0,4
0,79,38799,38781,4,2,12,0,0,19,1,0,2,9,0,0,4
0,86,36186,36169,6,2,8,1,0,24,1,2,2,6,1,0,4
0,5,36266,36245,4,5,12,0,0,16,0,0,5,5,0,0,4
0,13,15918,15911,2,0,5,0,0,12,1,0,0,1,0,0,4
0,66,40921,40893,5,1,21,1,0,14,3,2,1,15,1,0,4
0,71,51878,51852,10,1,14,1,0,34,2,1,1,7,1,0,4
0,3,83793,83746,12,4,31,0,0,36,1,2,4,22,0,0,4
0,34,86089,86043,11,5,29,1,0,50,3,1,5,14,1,0,4
0,28,91300,91252,12,5,29,2,0,53,3,0,5,15,2,0,4
0,48,63394,63362,5,2,23,2,0,34,3,0,2,11,2,0,4
0,7,40787,40763,10,2,12,0,0,22,0,0,2,6,0,0,4
0,36,46136,46112,6,4,14,0,0,22,1,0,4,11,0,0,4
0,64,17089,17082,2,0,5,0,0,6,0,1,0,2,0,0,4
0,50,37490,37472,5,1,12,0,0,16,4,0,1,4,0,0,4
0,82,51087,51062,7,3,14,1,0,34,3,1,3,6,1,0,4
0,51,67310,67277,10,1,20,2,0,44,4,0,1,11,2,0,4
0,94,40460,40441,6,2,11,0,0,25,0,0,2,5,0,0,4
0,11,22329,22324,1,2,2,0,0,11,0,0,2,1,0,0,4
0,23,86537,86499,12,5,20,1,0,45,6,2,5,10,1,0,4
0,42,26215,26203,6,1,4,1,0,18,2,0,1,3,1,0,4
0,90,47032,47013,3,1,14,1,0,20,2,0,1,6,1,0,4
0,89,87579,87516,7,9,44,3,0,57,7,1,9,21,3,0,4
1,70,49044,49012,8,1,23,0,0,52,9,1,1,3,0,0,4
1,69,53166,53144,4,2,13,3,0,60,8,0,2,3,2,0,4
1,72,38752,38721,11,2,17,1,0,44,7,3,2,1,0,0,4
1,88,33056,33042,2,1,10,1,0,46,4,0,1,1,1,0,4
1,81,32836,32821,3,0,10,2,0,37,3,2,0,1,2,0,4
1,54,105940,105881,9,6,39,5,0,115,11,0,6,4,4,0,4
1,58,47132,47107,3,1,17,4,0,49,7,1,1,2,0,0,4
1,85,40320,40297,2,2,15,4,0,59,12,0,2,1,2,0,4
1,77,41380,41357,8,1,11,3,0,47,6,2,1,1,2,0,4
1,97,33930,33908,8,0,13,1,0,42,3,0,0,1,0,0,4
1,87,20689,20678,4,1,6,0,0,19,1,2,1,0,0,0,4
1,92,23863,23843,5,1,11,3,0,36,8,0,1,1,2,0,4
1,39,34587,34570,2,1,14,0,0,34,8,0,1,0,0,0,4
1,99,78688,78649,5,4,24,6,0,90,12,1,4,2,2,0,4
1,9,70033,69995,10,3,20,5,0,68,6,3,3,5,3,0,4
1,46,32353,32334,4,0,13,2,0,29,3,0,0,1,0,0,4
1,16,26238,26216,8,0,12,2,1,35,5,1,0,1,1,1,4
1,13,15918,15911,1,1,5,0,0,17,2,0,1,0,0,0,4
1,96,52311,52284,6,2,17,2,0,61,5,0,2,1,2,0,4
1,35,12645,12637,0,2,6,0,0,12,0,0,2,0,0,0,4
1,7,40787,40762,9,2,14,0,0,42,5,1,2,2,0,0,4
1,18,69225,69195,8,2,19,1,0,65,5,2,2,3,0,0,4
1,68,16922,16909,2,0,11,0,0,18,2,1,0,1,0,0,4
1,21,47095,47068,6,2,16,3,0,36,5,1,2,4,0,0,4
1,93,71679,71634,13,6,25,1,0,89,7,2,6,6,1,0,4
1,55,47078,47061,3,2,12,0,0,63,5,0,2,1,0,0,4
1,79,38799,38780,4,1,12,2,0,42,4,1,1,2,2,0,4
1,36,46136,46112,4,2,18,0,0,55,4,0,2,4,0,0,4
1,98,30355,30340,3,1,11,0,0,37,3,0,1,1,0,0,4
1,43,16864,16855,1,0,7,1,0,14,4,0,0,0,0,0,4
1,44,25106,25092,5,1,8,0,0,27,7,1,1,0,0,0,4
1,50,37490,37470,5,2,12,1,0,40,7,2,2,1,1,0,4
1,94,40460,40440,6,1,12,1,0,52,4,1,1,2,1,0,4
