ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,48,98808,98757,18,4,27,2,0,63,4,1,4,17,2,0,4
0,37,96917,96878,9,3,26,1,0,44,2,0,3,18,1,0,4
0,29,77707,77663,9,3,30,2,0,52,5,1,3,16,2,0,4
0,38,106091,106045,9,5,31,1,0,57,4,1,5,16,1,0,4
0,35,82386,82332,19,3,31,1,0,42,2,2,3,17,1,0,4
0,40,65039,65010,6,1,21,1,0,29,1,0,1,9,1,0,4
0,0,66518,66483,14,1,20,0,0,34,2,0,1,14,0,0,4
0,15,37574,37551,6,0,17,0,0,18,1,1,0,9,0,0,4
0,25,137611,137546,19,4,37,5,0,58,3,5,4,19,5,0,4
0,34,91820,91782,12,1,25,0,0,57,6,2,1,13,0,0,4
0,13,68379,68335,12,3,29,0,0,28,3,2,3,16,0,0,4
0,7,103712,103658,14,7,32,1,0,56,3,0,7,15,1,0,4
0,2,93775,93723,16,7,28,1,0,54,4,1,7,13,1,0,4
0,28,69411,69381,12,3,13,2,0,39,3,0,3,6,2,0,4
0,10,112402,112349,13,5,32,3,0,63,10,0,5,19,3,0,4
0,12,56997,56969,4,5,17,2,0,33,7,0,5,7,2,0,4
0,14,125246,125176,20,8,41,1,0,72,2,2,8,21,1,0,4
0,11,103752,103703,20,5,22,2,0,68,4,1,5,11,2,0,4
0,39,127567,127487,23,5,47,5,0,69,5,5,5,26,5,0,4
0,42,67994,67960,8,2,21,3,0,36,3,0,2,10,3,0,4
0,6,48587,48560,8,2,17,0,0,24,0,0,2,10,0,0,4
0,19,67486,67453,11,1,19,2,0,44,5,1,1,11,2,0,4
0,44,69712,69675,14,5,18,0,0,37,2,0,5,8,0,0,4
0,36,95227,95174,12,6,33,2,0,41,4,3,6,15,2,0,4
0,32,32166,32149,4,0,12,1,0,14,2,0,0,3,1,0,4
0,9,178648,178567,23,4,50,4,0,87,6,3,4,32,4,0,4
0,4,60839,60810,9,4,14,2,0,35,4,0,4,8,2,0,4
0,8,110955,110902,10,7,35,1,0,67,3,0,7,23,1,0,4
0,41,178792,178697,24,9,59,3,0,95,6,1,9,34,3,0,4
0,21,62212,62186,6,3,16,1,0,40,1,0,3,12,1,0,4
0,18,57713,57675,9,5,24,0,0,41,6,1,5,7,0,0,4
0,1,270637,270501,43,7,85,1,0,171,8,3,7,42,1,0,4
0,16,195757,195673,22,5,56,1,0,92,5,1,5,27,1,0,4
0,5,125962,125888,22,4,47,1,0,68,9,0,4,23,1,0,4
0,30,158250,158159,23,9,58,1,0,85,11,5,9,33,1,0,4
0,45,59852,59816,8,6,21,1,0,28,3,1,6,15,1,0,4
0,49,103906,103845,13,3,42,3,0,64,3,1,3,24,3,0,4
0,26,80787,80752,13,5,15,2,0,51,3,1,5,8,2,0,4
0,46,139375,139306,23,6,37,3,0,85,10,2,6,13,3,0,4
0,47,61770,61738,11,2,18,1,0,43,3,0,2,10,1,0,4
0,31,50234,50208,4,1,21,0,0,23,2,1,1,12,0,0,4
0,3,111080,111013,17,6,43,1,0,69,6,1,6,20,1,0,4
0,33,150686,150622,19,5,36,4,0,89,7,1,5,17,4,0,4
0,23,141862,141804,14,3,38,3,0,85,9,0,3,24,3,0,4
0,43,88958,88923,13,4,18,0,0,46,1,0,4,7,0,0,4
0,24,70998,70961,10,6,21,0,0,32,3,1,6,12,0,0,4
0,22,160269,160180,25,9,50,5,0,96,8,0,9,22,5,0,4
0,17,48241,48222,4,1,13,1,0,28,4,0,1,4,1,0,4
0,27,140340,140258,21,11,47,3,0,73,4,2,11,19,3,0,4
0,20,88992,88940,12,4,33,3,0,63,5,1,4,17,3,0,4
1,0,66518,66483,10,4,20,1,0,78,10,0,4,1,1,0,4
1,14,125246,125175,11,10,44,6,0,136,13,1,10,8,5,0,4
