ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,22,60051,60016,9,1,25,0,0,29,4,2,1,13,0,0,4
0,31,114645,114590,13,3,39,0,0,63,4,2,3,20,0,0,4
0,12,189606,189496,28,9,69,4,0,107,14,3,9,33,4,0,4
0,27,62645,62605,14,3,21,2,0,33,1,2,3,12,2,0,4
0,40,132709,132646,24,6,28,5,0,57,3,3,6,14,5,0,4
0,11,77804,77778,7,3,15,1,0,42,1,1,3,12,1,0,4
0,26,129253,129176,23,7,44,3,0,70,7,0,7,25,3,0,4
0,4,204990,204890,26,8,63,3,0,109,13,1,8,32,3,0,4
0,10,71290,71241,14,5,29,1,0,40,4,1,5,18,1,0,4
0,25,128605,128534,20,2,47,2,0,99,8,4,2,19,2,0,4
0,5,83524,83476,20,5,22,1,0,39,4,1,5,11,1,0,4
0,44,137111,137049,17,2,40,3,0,65,5,1,2,25,3,0,4
0,30,71827,71790,7,6,24,0,0,57,3,1,6,11,0,0,4
0,35,96073,96025,12,1,34,1,0,62,4,1,1,18,1,0,4
0,21,70720,70682,13,4,20,1,0,46,5,1,4,9,1,0,4
0,33,121979,121924,17,11,25,2,0,45,2,1,11,13,2,0,4
0,17,40065,40046,6,2,11,0,0,28,2,1,2,6,0,0,4
0,9,32703,32682,4,3,13,1,0,16,3,0,3,6,1,0,4
0,6,67688,67654,14,0,18,2,0,41,5,0,0,10,2,0,4
0,3,78061,78019,10,2,27,3,0,47,6,2,2,17,3,0,4
0,43,78816,78775,11,4,25,1,0,39,1,1,4,14,1,0,4
0,41,47383,47353,11,5,13,1,0,26,2,0,5,6,1,0,4
0,32,66449,66416,7,4,21,1,0,37,2,0,4,8,1,0,4
0,8,115220,115157,19,3,37,4,0,58,9,5,3,14,4,0,4
0,0,158207,158143,13,5,45,1,0,94,6,1,5,18,1,0,4
0,36,67545,67508,10,3,22,2,0,33,7,1,3,9,2,0,4
0,18,36506,36490,3,1,11,1,0,22,1,0,1,5,1,0,4
0,24,93785,93740,16,5,23,1,0,48,4,0,5,13,1,0,4
0,37,116600,116535,17,7,41,0,0,60,8,3,7,18,0,0,4
0,38,118818,118761,18,3,35,1,0,67,4,1,3,16,1,0,4
0,45,131194,131121,15,7,45,6,0,49,5,3,7,25,6,0,4
0,7,108232,108179,14,1,38,0,0,58,5,1,1,21,0,0,4
0,2,79545,79500,13,3,26,3,0,40,2,1,3,14,3,0,4
0,1,146123,146048,12,11,50,2,0,78,7,1,11,30,2,0,4
0,49,57767,57738,8,2,16,3,0,29,2,0,2,10,3,0,4
0,29,83068,83026,13,2,25,2,0,41,2,3,2,12,2,0,4
0,19,243616,243488,33,9,84,2,0,137,12,4,9,44,2,0,4
0,39,93550,93503,9,2,36,0,0,66,7,1,2,16,0,0,4
0,28,94781,94746,6,3,23,3,0,56,4,0,3,11,3,0,4
0,23,78980,78943,7,5,23,2,0,46,2,0,5,13,2,0,4
0,20,82439,82401,8,3,26,1,0,35,2,1,3,18,1,0,4
0,16,101447,101391,9,8,37,2,0,56,6,1,8,16,2,0,4
0,15,30911,30890,2,4,14,1,0,16,3,0,4,10,1,0,4
0,14,81299,81259,8,4,26,2,0,38,2,0,4,15,2,0,4
0,46,189475,189399,22,4,50,0,0,90,4,0,4,29,0,0,4
0,13,183567,183481,21,10,51,4,0,90,7,1,10,34,4,0,4
0,47,26783,26769,5,0,9,0,0,15,1,1,0,5,0,0,4
