ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,36,128567,128500,17,3,47,0,0,75,5,1,3,27,0,0,4
0,18,75874,75845,6,1,18,4,0,42,5,0,1,6,4,0,4
0,1,159112,159045,15,4,45,3,0,69,6,0,4,29,3,0,4
0,25,51061,51034,6,3,17,1,1,20,3,1,3,11,1,1,4
0,30,51492,51460,8,3,20,1,0,40,2,1,3,10,1,0,4
0,32,186725,186627,28,9,58,3,0,105,7,4,9,33,3,0,4
0,13,173920,173826,25,4,58,7,0,101,5,4,4,27,7,0,4
0,40,57599,57570,11,1,17,0,0,32,2,0,1,10,0,0,4
0,17,95235,95189,9,5,29,3,0,48,7,0,5,13,3,0,4
0,42,113166,113112,17,4,33,0,0,42,2,0,4,12,0,0,4
0,37,68429,68394,9,2,24,0,0,41,5,1,2,12,0,0,4
0,19,169001,168925,18,7,50,1,0,88,6,0,7,27,1,0,4
0,48,33111,33087,6,1,17,0,0,23,1,1,1,11,0,0,4
0,5,44726,44700,7,2,16,1,0,22,2,0,2,7,1,0,4
0,35,104582,104526,12,6,37,1,0,50,4,0,6,13,1,0,4
0,0,144875,144797,28,7,39,4,0,73,7,2,7,18,4,0,4
0,16,162324,162235,30,3,56,0,0,77,4,1,3,28,0,0,4
0,6,60752,60709,12,3,26,2,0,23,2,3,3,16,2,0,4
0,10,64747,64708,10,2,26,1,0,32,1,0,2,19,1,0,4
0,29,160449,160372,16,8,52,1,0,78,9,1,8,28,1,0,4
0,20,87486,87444,10,4,26,2,0,48,7,0,4,14,2,0,4
0,11,54306,54272,8,4,22,0,0,36,2,0,4,14,0,0,4
0,31,108896,108848,14,5,27,2,0,57,2,1,5,15,2,0,4
0,47,72997,72950,12,5,29,1,0,31,2,0,5,14,1,0,4
0,41,59462,59436,8,2,15,1,0,27,3,0,2,5,1,0,4
0,24,123945,123882,14,2,46,1,0,63,6,1,2,25,1,0,4
0,9,26147,26137,2,3,5,0,0,15,0,0,3,5,0,0,4
0,12,216060,215944,31,5,77,3,0,111,14,1,5,33,3,0,4
0,38,95158,95111,12,8,27,0,0,46,2,2,8,16,0,0,4
0,39,105423,105372,15,3,33,0,0,52,4,1,3,16,0,0,4
