ticks,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
0,3,311732,311552,57,14,105,4,0,160,8,6,14,61,4,0,4
0,11,253433,253316,26,5,84,2,1,142,12,5,5,47,2,1,4
0,16,390362,390164,41,16,134,7,0,225,15,3,16,73,7,0,4
0,19,269606,269485,35,13,71,2,0,162,8,5,13,27,2,0,4
0,0,307425,307262,43,12,103,5,1,168,19,3,12,47,5,1,4
0,14,362728,362553,54,13,101,7,0,211,17,3,13,48,7,0,4
0,8,112639,112577,6,6,48,2,0,59,8,1,6,25,2,0,4
0,18,337855,337679,44,18,108,6,0,165,11,1,18,59,6,0,4
0,15,280230,280080,47,10,89,4,0,179,14,3,10,41,4,0,4
0,2,298482,298314,37,15,109,7,0,179,12,5,15,58,7,0,4
0,9,171799,171704,25,10,55,5,0,90,9,3,10,29,5,0,4
0,1,141670,141598,19,5,47,1,0,74,6,0,5,23,1,0,4
0,6,356282,356104,53,14,104,7,1,191,20,6,14,56,7,1,4
0,12,147485,147400,25,7,50,3,0,66,7,1,7,32,3,0,4
0,13,206115,206015,31,7,59,3,0,111,9,1,7,39,3,0,4
0,4,108068,108009,20,5,31,3,0,57,5,3,5,16,3,0,4
0,10,217764,217651,25,8,77,3,0,122,12,1,8,35,3,0,4
0,17,216399,216290,27,3,75,4,0,126,5,4,3,40,4,0,4
0,7,269913,269784,41,11,73,4,0,147,9,3,11,32,4,0,4
0,5,240010,239905,20,5,79,1,1,129,10,2,5,47,1,1,4
1,10,217764,217646,21,9,77,11,0,242,29,5,9,8,8,0,4
1,12,147485,147395,23,7,52,8,0,144,17,5,7,7,5,0,4
1,13,206115,206013,23,10,60,9,0,235,21,2,10,7,6,0,4
1,11,253433,253312,24,6,85,6,1,276,26,4,6,5,4,0,4
1,0,307425,307257,32,16,109,11,1,329,49,5,16,12,6,0,4
1,5,240010,239898,20,7,76,9,1,248,32,7,7,5,8,0,4
1,6,356282,356098,38,21,114,11,1,424,56,6,21,14,4,0,4
1,16,390362,390158,38,9,134,23,0,434,50,6,9,16,16,0,4
1,4,108068,108005,21,3,35,4,0,119,13,4,3,5,1,0,4
1,7,269913,269781,34,10,79,9,0,304,27,3,10,11,5,0,4
1,15,280230,280077,38,12,87,16,0,333,32,3,12,10,12,0,4
1,19,269606,269480,30,10,76,10,0,304,33,5,10,13,8,0,4
1,1,141670,141594,17,6,49,4,0,172,18,4,6,5,3,0,4
1,2,298482,298310,35,6,111,20,0,340,38,4,6,15,13,0,4
1,3,311732,311548,42,19,110,13,0,345,33,4,19,14,9,0,4
1,14,362728,362547,46,14,105,16,0,421,41,6,14,13,9,0,4
1,9,171799,171702,22,5,61,9,0,195,23,2,5,10,4,0,4
1,17,216399,216287,25,5,73,9,0,255,20,3,5,3,5,0,4
1,18,337855,337673,42,8,116,16,0,355,33,6,8,18,10,0,4
1,8,112639,112574,8,1,48,8,0,136,19,3,1,6,6,0,4
2,9,171799,171697,21,6,57,18,0,311,39,5,6,5,9,0,4
2,17,216399,216285,19,8,68,19,0,388,36,2,8,5,10,0,4
2,10,217764,217643,18,6,79,18,0,388,49,3,6,9,7,0,4
2,19,269606,269472,30,8,79,17,0,466,53,8,8,10,7,0,4
2,1,141670,141587,17,7,44,15,0,259,37,7,7,6,11,0,4
2,13,206114,206011,22,3,59,19,1,366,43,2,3,10,10,1,4
2,15,280230,280076,27,12,90,25,0,519,59,1,12,12,9,0,4
2,3,311732,311540,37,13,113,29,0,515,59,8,13,19,16,0,4
2,16,390362,390145,44,7,136,30,0,686,81,13,7,9,7,0,4
2,8,112639,112570,10,2,42,15,0,213,36,4,2,1,7,0,4
2,7,269913,269770,35,10,81,17,0,463,48,11,10,10,8,0,4
2,11,253433,253310,21,5,85,12,1,431,51,2,5,6,6,0,4
2,6,356282,356092,32,12,123,23,1,616,81,6,12,21,12,0,4
2,12,147485,147387,23,8,53,14,0,228,28,8,8,7,6,0,4
2,5,240010,239893,20,5,78,14,1,401,48,5,5,7,5,0,4
2,0,307425,307252,29,8,119,17,1,517,80,5,8,16,6,0,4
2,4,108068,108005,12,9,33,9,0,191,22,0,9,3,5,0,4
2,2,298482,298302,34,9,111,26,0,510,69,8,9,6,6,0,4
2,18,337855,337667,34,14,109,31,0,559,66,6,14,8,15,0,4
2,14,362728,362537,44,12,110,25,0,603,66,10,12,14,9,0,4
3,14,362726,362532,37,12,103,42,2,795,94,5,12,12,17,2,4
3,15,280230,280068,28,7,97,30,0,696,91,8,7,12,5,0,4
3,13,206114,206009,17,7,58,23,1,493,62,2,7,3,4,0,4
3,16,390362,390137,36,16,127,46,0,913,113,8,16,7,16,0,4
3,17,216399,216279,17,8,65,30,0,490,51,6,8,8,11,0,4
3,2,298482,298296,31,9,106,40,0,695,99,6,9,9,14,0,4
3,7,269913,269761,36,8,87,21,0,610,69,9,8,10,4,0,4
3,10,217764,217641,17,3,73,30,0,527,71,2,3,6,12,0,4
3,4,108068,108004,11,2,39,12,0,261,33,1,2,9,3,0,4
3,0,307425,307242,30,9,111,33,1,695,109,10,9,8,16,0,4
3,5,240010,239890,17,6,76,21,1,538,66,3,6,5,7,0,4
3,8,112639,112568,10,2,41,18,0,264,46,2,2,2,3,0,4
3,11,253433,253307,19,5,80,22,1,584,71,3,5,5,10,0,4
3,6,356281,356087,32,5,126,31,2,832,109,5,5,12,8,1,4
3,19,269606,269468,30,4,78,26,0,629,68,4,4,8,9,0,4
3,1,141669,141586,11,7,45,20,1,348,55,1,7,7,5,1,4
3,12,147485,147378,26,6,58,17,0,304,36,9,6,8,3,0,4
3,3,311732,311536,36,5,114,41,0,706,90,4,5,13,12,0,4
3,9,171799,171695,17,6,59,22,0,401,46,2,6,6,4,0,4
3,18,337855,337659,32,10,112,42,0,765,94,8,10,14,11,0,4
4,15,280230,280063,24,9,94,40,0,820,112,5,9,7,10,0,4
4,7,269912,269753,33,11,83,32,1,771,92,8,11,8,11,1,4
4,18,337854,337653,31,7,107,56,1,981,131,6,7,10,14,1,4
4,8,112639,112565,9,4,36,25,0,319,55,3,4,2,7,0,4
4,11,253433,253304,16,6,77,30,1,709,82,3,6,5,8,0,4
4,13,206114,206009,13,4,62,26,1,594,74,0,4,7,3,0,4
4,1,141669,141585,11,1,47,25,1,438,72,1,1,7,5,0,4
4,14,362726,362527,34,8,103,54,2,970,120,5,8,12,12,0,4
4,2,298482,298288,30,9,100,55,0,892,133,8,9,9,15,0,4
4,19,269606,269467,22,9,76,32,0,772,94,1,9,4,6,0,4
4,12,147485,147374,19,11,56,25,0,389,51,4,11,6,8,0,4
4,3,311732,311529,26,17,112,48,0,881,110,7,17,5,7,0,4
4,6,356281,356078,35,6,120,42,2,1052,141,9,6,5,11,0,4
4,0,307425,307236,30,6,108,45,1,883,132,6,6,9,12,0,4
4,10,217764,217639,15,4,68,38,0,670,92,2,4,3,8,0,4
4,16,390362,390128,35,10,127,62,0,1124,141,9,10,16,16,0,4
4,5,240010,239887,14,6,77,26,1,650,80,3,6,6,5,0,4
4,4,108068,108002,8,5,36,17,0,324,48,2,5,2,5,0,4
4,9,171799,171689,19,4,59,28,0,493,58,6,4,6,6,0,4
4,17,216398,216276,16,4,67,35,1,609,67,3,4,8,5,1,4
5,10,217764,217637,14,3,60,50,0,809,105,2,3,4,12,0,4
5,17,216398,216276,12,4,64,42,1,735,82,0,4,4,7,0,4
5,4,108068,107999,9,2,35,23,0,382,56,3,2,5,6,0,4
5,3,311732,311520,29,6,118,59,0,1083,137,9,6,17,11,0,4
5,19,269606,269463,22,4,79,38,0,941,121,4,4,9,6,0,4
5,14,362726,362521,28,12,99,66,2,1182,152,6,12,8,12,0,4
5,6,356281,356073,31,9,112,56,2,1279,175,5,9,6,14,0,4
5,11,253433,253300,15,5,76,37,1,866,100,4,5,6,7,0,4
5,13,206114,206005,16,1,61,31,1,733,93,4,1,4,5,0,4
